adate,Prov,Network,BTS,District,Total_Cell,Cell_down,Downtime_hour,Count_downtime,AVG_downhour,Issue,Type,Long,Latt
20230321,CHP,2G,CHP0214_GNOUADENG,Xanasomboun,0,3,9.8,12,0.816666667,POWER,Cell Downtime,105.79041,15.21013
20230321,LNT,3G,LNT0020_THONGCHAINUEA,Louang-Namtha,0,6,232.8,48,4.85,POWER,Cell Downtime,101.414676,21.009488
20230321,VTP,2G,VTP0129_SIMENFACTORY,Vangvieng,0,3,2.15,3,0.716666667,POWER,Cell Downtime,102.4833,18.8765
20230321,KHM,4G,KHM0165_NAHIN,kounkham,0,9,417.6,36,11.6,OPTIC,Cell Downtime,104.52027,18.1998
20230321,LPB,3G,LPB0180_HOUYKOTH,Xiang-Ngeun,0,4,93.26666667,20,4.663333333,POWER,Cell Downtime,102.15491,19.73557
20230321,CHP,4G,CHP0002_NAHEK,Pakxe,0,3,8.8,12,0.733333333,POWER,Cell Downtime,105.827011,15.123048
20230321,SVN,4G,SVN0173_HUAYXAIY,Champhon,0,6,509.3,54,9.431481481,POWER,Cell Downtime,105.171422,16.352109
20230321,CHP,3G,CHP0235_NONNGANGNGAI,Soukhouma,0,6,45,60,0.75,POWER,Cell Downtime,105.71997,14.68526
20230321,ATP,3G,ATP0030_HARDXAIKHAO,Xaisettha,0,6,125.2,48,2.608333333,POWER,Cell Downtime,106.971495,14.805733
20230321,CHP,3G,CHP0192_PHONTHONG,Phonthong,0,4,64,16,4,OPTIC,Cell Downtime,105.741972,15.105364
20230321,CHP,2G,CHP0100_KM30,Pathoumphon,0,3,51.95,36,1.443055556,POWER,Cell Downtime,106.059,15.1691
20230321,XSB,2G,XSB0050_XIENGKHONG,Thathom,0,2,7.6,6,1.266666667,POWER,Cell Downtime,103.3444,19.1021
20230321,UDX,2G,UDX0085_PHONSAVANG,Houn,0,3,3.6,12,0.3,POWER,Cell Downtime,101.30994,20.01022
20230321,VTP,4G,VTP0155_NANIN,Viengkham,0,3,13.8,18,0.766666667,POWER,Cell Downtime,102.5286,18.4544
20230321,SVN,2G,SVN0146_NAYOUNG,Songkhon,0,3,101,24,4.208333333,POWER,Cell Downtime,105.089466,16.127558
20230321,XSB,2G,XSB0022_KIEWNONGPUN,Longxan,0,2,29.3,18,1.627777778,POWER,Cell Downtime,102.96976,18.73381
20230321,VTP,4G,VTP0296_KONGPHANHNOY,xanakham,0,2,121.4666667,8,15.18333333,TRANS,Cell Downtime,101.822408,18.066699
20230321,CHP,2G,CHP0340_KM30_13S_ROAD,Pathoumphon,0,3,113.2,12,9.433333333,EQUIPMENT,Cell Downtime,105.938,14.9381
20230321,SVN,4G,SVN0171_DONGNONGKHOUN,Champhon,0,3,51.2,12,4.266666667,POWER,Cell Downtime,105.184973,16.459106
20230321,VTE,3G,VTE0599_NATHAM_HADXAYFONG,Hatxayfong,0,6,35.2,24,1.466666667,POWER,Cell Downtime,102.607751,17.865396
20230321,CHP,4G,CHP0131_4000_DON,Khong,0,3,89.8,12,7.483333333,POWER,Cell Downtime,105.9699,13.98278
20230321,CHP,2G,CHP0270_PHAPHIN,Champasak,0,2,3.2,6,0.533333333,POWER,Cell Downtime,105.88781,14.9169
20230321,CHP,4G,CHP0465_VERNXAINOI,Phonthong,0,3,24,6,4,OPTIC,Cell Downtime,0,0
20230321,LNT,3G,LNT0087_HUAYKOUM,Long,0,6,120.7,54,2.235185185,POWER,Cell Downtime,100.54585,20.87435
20230321,UDX,2G,UDX0097_NAMOR_DT,Namo,0,4,171.4666667,4,42.86666667,EQUIPMENT,Cell Downtime,101.76382,20.91078
20230321,LPB,3G,LPB0235_BANKANG,Phonthong,0,6,42,24,1.75,OPTIC,Cell Downtime,103.0435,20.76377
20230321,LNT,4G,LNT0072_PANGTHONG,Sing,0,10,356.6666667,40,8.916666667,POWER,Cell Downtime,101.2318,21.19492
20230321,HUP,4G,HUP0054_NAMNEUN,Houamuang,0,8,7.2,16,0.45,POWER,Cell Downtime,103.783582,20.036065
20230321,SVN,3G,SVN0334_OUMNAMKHONG,Songkhon,0,6,186,24,7.75,POWER,Cell Downtime,105.098886,16.347618
20230321,UDX,3G,UDX0103_DK37,nga,0,4,2.2,12,0.183333333,POWER,Cell Downtime,102.02275,20.41484
20230321,VTP,3G,VTP0209_KHONKEO,Hinheup,0,7,43.86666667,28,1.566666667,POWER,Cell Downtime,102.3342,18.5479
20230321,VTP,4G,VTP0073_NASANGLEK,Thourakhom,0,8,222.1333333,168,1.322222222,POWER,Cell Downtime,102.6267,18.3614
20230321,SLV,2G,SLV0041_DONYAI,Khongxedon,0,3,2.8,12,0.233333333,POWER,Cell Downtime,105.711194,15.564287
20230321,XYL,3G,XYL0003_DONEMAI_HIGHSCHOOL,Xaiyabouly,0,4,4.8,8,0.6,POWER,Cell Downtime,101.6974,19.26178
20230321,CHP,2G,CHP0090_NONGTAO,Pakxong,0,3,36.8,12,3.066666667,POWER,Cell Downtime,106.08035,15.26883
20230321,LNT,2G,LNT0087_HUAYKOUM,Long,0,3,60.35,27,2.235185185,POWER,Cell Downtime,100.54585,20.87435
20230321,VTP,3G,VTP0207_HUAYELERDTAI,Hinheup,0,6,37.6,24,1.566666667,POWER,Cell Downtime,102.3521,18.5756
20230321,CHP,4G,CHP0258_NONGTAE,Champasak,0,6,96,24,4,OPTIC,Cell Downtime,105.82126,14.84574
20230321,KHM,3G,KHM0189_KAVAK,Mahaxai,0,4,37.13333333,28,1.326190476,POWER,Cell Downtime,105.61689,17.31477
20230321,VTE,4G,VTE0724_VERNKABAO,Pak-Ngum,0,5,7.666666667,10,0.766666667,POWER,Cell Downtime,102.98309,18.20871
20230321,SVN,3G,SVN0222_KENGLUANG,Phalanxai,0,4,4.533333333,16,0.283333333,POWER,Cell Downtime,105.521492,16.70248
20230321,XYL,3G,XYL0016_BANKEO,Xaiyabouly,0,6,228.8,60,3.813333333,POWER,Cell Downtime,101.71818,18.94313
20230321,LPB,3G,LPB0235_BANKANG,Phonthong,0,6,116.7,114,1.023684211,POWER,Cell Downtime,103.0435,20.76377
20230321,VTE,3G,VTE0580_DONHOR,Hatxayfong,0,6,17.6,24,0.733333333,POWER,Cell Downtime,102.93019,18.0832
20230321,UDX,2G,UDX0112_HOUYSUEI,Nga,0,3,7.4,12,0.616666667,POWER,Cell Downtime,101.97485,20.25975
20230321,SVN,3G,SVN0038_MORKHOR_SC,Kaisone,0,6,18.7,6,3.116666667,POWER,Cell Downtime,104.784063,16.54648
20230321,LNT,4G,LNT0061_BANMOM,Sing,0,5,101.6666667,25,4.066666667,OPTIC,Cell Downtime,101.16814,21.34904
20230321,CHP,4G,CHP0265_M_CHAMPHASACK,Champasak,0,7,112,28,4,OPTIC,Cell Downtime,105.88049,14.8999
20230321,SLV,3G,SLV0049_KHOUMTHA,Khongxedon,0,2,1.766666667,2,0.883333333,POWER,Cell Downtime,105.799,15.5847
20230321,CHP,4G,CHP0136_BUENGNGARM,Khong,0,3,62.4,12,5.2,OPTIC,Cell Downtime,106.018455,13.940018
20230321,LPB,3G,LPB0197_BOMELAO,Chomphet,0,6,12.4,24,0.516666667,POWER,Cell Downtime,102.07328,19.921129
20230321,XKH,2G,XKH0085_SUNLUANG,Khoun,0,3,26.95,27,0.998148148,POWER,Cell Downtime,103.370559,19.2466
20230321,VTE,4G,VTE0426_HOUYDENMUANG,Xaithani,0,10,30,30,1,POWER,Cell Downtime,102.64402,18.07617
20230321,BOK,3G,BOK0123_NAMYOU,Meung,0,5,4.5,10,0.45,POWER,Cell Downtime,100.5952,20.56866
20230321,BLK,4G,BLK0149_XIENGLEU,Borikhan,0,10,78.66666667,40,1.966666667,POWER,Cell Downtime,104.011,18.7063
20230321,XKH,2G,XKH0111_NAMXONG,Phoukout,0,2,12.53333333,8,1.566666667,POWER,Cell Downtime,103.974256,19.548292
20230321,CHP,3G,CHP0061_DORN30,Pakxe,0,4,8.6,24,0.358333333,POWER,Cell Downtime,105.800108,15.13592
20230321,BLK,3G,BLK0065_MK_KM20,Khamkeut,0,6,69.6,24,2.9,OPTIC,Cell Downtime,104.9624,18.1835
20230321,CHP,2G,CHP0074_HOUAYYANGKHAMNEUR,Pakxe,0,3,3.75,9,0.416666667,POWER,Cell Downtime,105.8538,15.1218
20230321,CHP,2G,CHP0190_NONGPHEU,Phonthong,0,3,36.8,12,3.066666667,POWER,Cell Downtime,105.7105,15.0371
20230321,XYL,4G,XYL0172_BORTAEN,Boten,0,3,18.45,27,0.683333333,POWER,Cell Downtime,101.190413,17.598752
20230321,ATP,3G,ATP0058_GNAYOUDOM,Phouvong,0,5,39.33333333,40,0.983333333,POWER,Cell Downtime,106.976044,14.73801
20230321,LPB,3G,LPB0010_DANSAVANG,Louangphrabang,0,3,102.35,27,3.790740741,POWER,Cell Downtime,102.25489,19.88931
20230321,PSL,2G,PSL0055_XOBKAI,Khoa,0,2,26.66666667,26,1.025641026,POWER,Cell Downtime,102.44358,21.04922
20230321,XSB,4G,XSB0043_KHETNGAM,Thathom,0,3,54.3,24,2.2625,POWER,Cell Downtime,103.7776,18.9522
20230321,BLK,4G,BLK0002_ANOUSONXAI,Pakxan,0,3,4.65,9,0.516666667,POWER,Cell Downtime,103.64098,18.41435
20230321,XSB,3G,XSB0014_BANOUM,Anouvong,0,8,50.53333333,32,1.579166667,POWER,Cell Downtime,103.2712,18.9562
20230321,HUP,4G,HUP0063_BANMEUANGKAO,Meuangzone,0,3,56.95,24,2.372916667,POWER,Cell Downtime,103.44217,20.6125
20230321,CHP,3G,CHP0197_SAMUN,Phonthong,0,6,96,24,4,OPTIC,Cell Downtime,105.690723,15.180273
20230321,VTE,4G,VTE0609_NONGPHONG,Hatxayfong,0,9,112.2,48,2.3375,POWER,Cell Downtime,102.78242,17.96253
20230321,LNT,3G,LNT0019_THAHAN,Louang-Namtha,0,8,285.3333333,32,8.916666667,POWER,Cell Downtime,101.41145,21.01697
20230321,VTE,3G,VTE0130_SIKHAITHONG,Sikhottabong,0,5,21.83333333,25,0.873333333,POWER,Cell Downtime,102.55659,17.97666
20230321,HUP,4G,HUP0081_PHOUKORHAY,Xiangkho,0,4,178.4,16,11.15,OPTIC,Cell Downtime,104.25326,20.894479
20230321,KHM,3G,KHM0191_BANMUN,Thakhek,0,4,306.3333333,44,6.962121212,POWER,Cell Downtime,104.82204,17.40957
20230321,LPB,4G,LPB0143_HARDPANG,Pak-Ou,0,6,35,12,2.916666667,POWER,Cell Downtime,102.3865,20.27103
20230321,CHP,4G,CHP0353_SANOT,Pathoumphon,0,3,0.9,6,0.15,POWER,Cell Downtime,106.058717,14.815025
20230321,VTE,4G,VTE0459_NAKOUNG,Xaithani,0,6,6.9,24,0.2875,POWER,Cell Downtime,102.65314,18.19331
20230321,VTE,4G,VTE0671_XOR,Sangthong,0,6,43.1,48,0.897916667,POWER,Cell Downtime,102.10796,18.31663
20230321,BOK,3G,BOK0023_NAMMA,Houayxay,0,6,8.1,6,1.35,POWER,Cell Downtime,100.5325,20.339
20230321,HUP,2G,HUP0046_THAMLAR,Hiem,0,3,11,12,0.916666667,OPTIC,Cell Downtime,103.45001,19.93177
20230321,ATP,4G,ATP0062_NAMKONG_DAM3,Phouvong,0,4,148.5333333,32,4.641666667,OPTIC,Cell Downtime,106.735266,14.581896
20230321,CHP,3G,CHP0460_NANAI,Mounlapamok,0,6,48,12,4,OPTIC,Cell Downtime,105.8176,15.376999
20230321,VTE,3G,VTE0591_KM7_LAMNAO,Hatxayfong,0,6,223.4,78,2.864102564,POWER,Cell Downtime,102.62985,17.90247
20230321,LPB,3G,LPB0175_BANVANGHEUNG,Viengkham,0,4,47.53333333,68,0.699019608,POWER,Cell Downtime,102.87761,20.45239
20230321,VTP,4G,VTP0116_NAMPAE,Vangvieng,0,2,37.33333333,12,3.111111111,POWER,Cell Downtime,102.3252,18.9671
20230321,BOK,4G,BOK0131_KONETUEN,Paktha,0,4,23.8,20,1.19,POWER,Cell Downtime,100.5772,19.81877
20230321,ATP,3G,ATP0096_BANBENG,Sanamxai,0,4,55.33333333,32,1.729166667,POWER,Cell Downtime,106.270007,14.697496
20230321,SVN,4G,SVN0217_M_NONG,Nong,0,3,21.9,9,2.433333333,POWER,Cell Downtime,106.497,16.3749
20230321,SVN,3G,SVN0322_XONBOULY,Xonbouri,0,8,123.7333333,32,3.866666667,POWER,Cell Downtime,105.334057,16.394575
20230321,CHP,3G,CHP0129_XENOIDAM,Pakxong,0,4,11.8,12,0.983333333,OPTIC,Cell Downtime,106.53345,15.04427
20230321,LPB,3G,LPB0072_PHOULEKCHALEUN,Louangphrabang,0,6,87.2,54,1.614814815,POWER,Cell Downtime,102.19286,19.91491
20230321,CHP,2G,CHP0181_KAOKENG,Phonthong,0,3,48,12,4,OPTIC,Cell Downtime,105.776154,15.105119
20230321,XYL,2G,XYL0145_PHONSACK,Phiang,0,2,5.2,4,1.3,POWER,Cell Downtime,101.47824,18.6139
20230321,XYL,4G,XYL0140_NAKHEM,Phiang,0,3,185.4,36,5.15,POWER,Cell Downtime,101.50816,18.969306
20230321,CHP,3G,CHP0460_NANAI,Mounlapamok,0,6,18.8,6,3.133333333,POWER,Cell Downtime,105.8176,15.376999
20230321,LPB,3G,LPB0034_THONGCHALERN,Nan,0,6,29.5,30,0.983333333,POWER,Cell Downtime,101.8811,19.46009
20230321,VTP,4G,VTP0101_KHANMARK,Vangvieng,0,8,5.733333333,8,0.716666667,POWER,Cell Downtime,102.4893,18.8701
20230321,VTE,4G,VTE0593_KM9_SOMVANG,Hatxayfong,0,6,50.9,54,0.942592593,POWER,Cell Downtime,102.63772,17.89678
20230321,SVN,3G,SVN0118_XAIOUDOM_CHICKEN,Outhoumphon,0,6,21.6,24,0.9,POWER,Cell Downtime,104.960404,16.677231
20230321,VTP,3G,VTP0214_NAPHONG2,Hinheup,0,4,93.26666667,28,3.330952381,POWER,Cell Downtime,102.2242,18.5174
20230321,BLK,3G,BLK0201_NAMSAK,Xaichamphone,0,4,148.6666667,116,1.281609195,POWER,Cell Downtime,104.832,18.6094
20230321,SVN,3G,SVN0306_MUNGEE,Xepon,0,6,8.2,12,0.683333333,POWER,Cell Downtime,106.166766,16.662799
20230321,LPB,4G,LPB0081_THINGKEO,Louangphrabang,0,6,6.3,18,0.35,POWER,Cell Downtime,101.98973,19.795923
20230321,LNT,4G,LNT0078_KUMPONE,Viengphoukha,0,6,214,24,8.916666667,POWER,Cell Downtime,101.0619,20.66036
20230321,PSL,3G,PSL0022_PAKTHA,Boun-Nua,0,5,44.33333333,40,1.108333333,POWER,Cell Downtime,101.7674,21.4537
20230321,LPB,4G,LPB0020_THAPAN,Louangphrabang,0,3,19.05,21,0.907142857,POWER,Cell Downtime,101.997383,19.75209
20230321,LPB,4G,LPB0122_THONGKHANG,Nan,0,3,260.6,75,3.474666667,POWER,Cell Downtime,101.9594,19.58497
20230321,VTE,4G,VTE0499_OUDOMPHON3,Xaithani,0,8,21.6,32,0.675,POWER,Cell Downtime,102.673172,18.127977
20230321,KHM,4G,KHM0126_CHOUTXONG,Hinboun,0,6,8.3,6,1.383333333,POWER,Cell Downtime,104.688,17.5847
20230321,SVN,3G,SVN0216_DONGNAXAN,Nong,0,6,31.8,18,1.766666667,POWER,Cell Downtime,106.489285,16.446864
20230321,XKG,3G,XKG0016_PAKTHON,Laman,0,4,79.46666667,56,1.419047619,POWER,Cell Downtime,106.706033,15.3149
20230321,CHP,4G,CHP0340_KM30_13S_ROAD,Pathoumphon,0,5,188.6666667,20,9.433333333,EQUIPMENT,Cell Downtime,105.938,14.9381
20230321,ATP,3G,ATP0004_SAMAKIXAI,Samakkhixai,0,8,118.9333333,96,1.238888889,POWER,Cell Downtime,106.847641,14.807268
20230321,SVN,4G,SVN0142_NAKALA,SONGKHON,0,3,50.2,12,4.183333333,POWER,Cell Downtime,105.178328,16.27637
20230321,SVN,3G,SVN0334_OUMNAMKHONG,Songkhon,0,6,100,30,3.333333333,OPTIC,Cell Downtime,105.098886,16.347618
20230321,XSB,4G,XSB0029_NAMPOUNG,Hom,0,4,225.4,28,8.05,POWER,Cell Downtime,103.280865,18.62527667
20230321,ATP,4G,ATP0056_KM100_18B,Sanamxai,0,4,344.1333333,76,4.528070175,POWER,Cell Downtime,107.482,14.7399
20230321,XSB,2G,XSB0063_KEOSAMEE,Longxan,0,3,112.4,12,9.366666667,OPTIC,Cell Downtime,102.7896,18.56641
20230321,BOK,3G,BOK0094_SIBOONHOUENG,Tonpheung,0,6,165,18,9.166666667,POWER,Cell Downtime,100.08839,20.35942
20230321,KHM,4G,KHM0085_NADINJEE,Thakhek,0,11,371.8,66,5.633333333,POWER,Cell Downtime,104.8243,17.22657
20230321,SLV,3G,SLV0052_KOUTHIN,Khongxedon,0,2,1.4,2,0.7,POWER,Cell Downtime,105.7403,15.5295
20230321,ATP,4G,ATP0065_VIENGXAY,Phouvong,0,3,16.1,15,1.073333333,POWER,Cell Downtime,106.720046,14.645098
20230321,VTE,4G,VTE0323_CHEANGSAWANG,Naxaythong,0,22,278.6666667,88,3.166666667,POWER,Cell Downtime,102.49947,18.16254
20230321,SLV,4G,SLV0054_NANGLAO,Khongxedon,0,5,5,20,0.25,POWER,Cell Downtime,105.77622,15.71193
20230321,BOK,3G,BOK0058_HOMYENT,Tonpheung,0,6,233.7,54,4.327777778,POWER,Cell Downtime,100.1371477,20.2542342
20230321,VTP,4G,VTP0276_NAMPOU,Met,0,2,25.26666667,18,1.403703704,POWER,Cell Downtime,102.1129,18.6541
20230321,VTE,3G,VTE0487_JUMBO,Xaithani,0,8,3.733333333,8,0.466666667,POWER,Cell Downtime,102.651986,18.104378
20230321,SVN,3G,SVN0131_KEANGHINKEO,SONGKHON,0,6,200.8,48,4.183333333,POWER,Cell Downtime,105.184128,16.157141
20230321,KHM,4G,KHM0199_NANOI,Xaibouathong,0,2,67.33333333,42,1.603174603,POWER,Cell Downtime,105.471,17.2956
20230321,SVN,2G,SVN0141_NAJALURN,SONGKHON,0,3,93,12,7.75,POWER,Cell Downtime,105.421288,16.045626
20230321,KHM,2G,KHM0065_PHALEAM,Thakhek,0,2,4.833333333,2,2.416666667,POWER,Cell Downtime,104.85498,17.53193
20230321,SVN,2G,SVN0166_DONGDOKMAI,Champhon,0,3,23.4,12,1.95,POWER,Cell Downtime,105.131325,16.525749
20230321,BLK,3G,BLK0188_PARKTHUAY,Thaphabat,0,4,78.86666667,20,3.943333333,POWER,Cell Downtime,103.44566,18.44046
20230321,CHP,3G,CHP0320_THONGVILAY,Bachiangchareunsouk,0,4,23.46666667,16,1.466666667,RECTIFIER,Cell Downtime,105.88405,15.12672
20230321,HUP,3G,HUP0047_PONGHAI,Hiem,0,5,85.33333333,10,8.533333333,POWER,Cell Downtime,103.35591,20.04051
20230321,BLK,2G,BLK0158_HADYEUN,Borikhan,0,3,61.75,15,4.116666667,OPTIC,Cell Downtime,103.577,18.6585
20230321,XSB,2G,XSB0043_KHETNGAM,Thathom,0,3,91,27,3.37037037,OPTIC,Cell Downtime,103.7776,18.9522
20230321,ATP,4G,ATP0018_KEANGXAI,Xaisettha,0,3,11.3,24,0.470833333,POWER,Cell Downtime,106.856,15.0337
20230321,SVN,2G,SVN0013_DONGMARKYANG,Kaisone,0,3,93,12,7.75,POWER,Cell Downtime,104.8448,16.58261
20230321,CHP,3G,CHP0197_SAMUN,Phonthong,0,6,73.6,24,3.066666667,POWER,Cell Downtime,105.690723,15.180273
20230321,CHP,4G,CHP0282_M_MOON,Mounlapamok,0,10,21.33333333,40,0.533333333,POWER,Cell Downtime,105.856571,14.367337
20230321,HUP,4G,HUP0090_NONGKHAM,Xam-Tai,0,5,201.8333333,60,3.363888889,POWER,Cell Downtime,104.3135,19.99239
20230321,CHP,3G,CHP0021_PHOUMUANG_NEW,Pakxe,0,6,24,24,1,POWER,Cell Downtime,105.83754,15.113512
20230321,XYL,2G,XYL0170_BORSAN,Boten,0,3,28.05,51,0.55,POWER,Cell Downtime,101.10278,17.65952
20230321,VTP,2G,VTP0240_LONGMARKKHAY,Kasi,0,3,48.55,21,2.311904762,POWER,Cell Downtime,102.4467,19.2888
20230321,UDX,4G,UDX0062_NAMAD,Xai,0,3,81.8,24,3.408333333,POWER,Cell Downtime,101.7887859,20.424724
20230321,CHP,4G,CHP0306_KM10,Bachiangchareunsouk,0,7,4.083333333,7,0.583333333,POWER,Cell Downtime,105.897631,15.118501
20230321,BOK,3G,BOK0010_HOUYXAITAI,Houayxay,0,6,34.8,18,1.933333333,POWER,Cell Downtime,100.42135,20.26578
20230321,XYL,4G,XYL0081_PHAKEO_INTERBORDER,Paklai,0,3,68.85,9,7.65,OPTIC,Cell Downtime,101.17935,18.11269
20230321,SVN,3G,SVN0175_KADARN,Champhon,0,4,154.6666667,32,4.833333333,POWER,Cell Downtime,105.172747,16.406856
20230321,CHP,4G,CHP0201_VANGTAO,Phonthong,0,6,158.8,48,3.308333333,OPTIC,Cell Downtime,105.504417,15.136771
20230321,BLK,2G,BLK0197_PHONMHUN,Khamkeut,0,4,22.93333333,16,1.433333333,OPTIC,Cell Downtime,104.949227,18.534598
20230321,CHP,3G,CHP0266_MUENGKANG,Champasak,0,6,2.6,12,0.216666667,POWER,Cell Downtime,105.876555,14.828724
20230321,LNT,4G,LNT0019_THAHAN,Louang-Namtha,0,7,249.6666667,28,8.916666667,POWER,Cell Downtime,101.41145,21.01697
20230321,UDX,2G,UDX0028_KM8,Xai,0,3,23.15,39,0.593589744,POWER,Cell Downtime,101.98488,20.63245
20230321,PSL,4G,PSL0067_NAPOC,Boun-Nua,0,6,49.6,24,2.066666667,POWER,Cell Downtime,101.893233,21.665117
20230321,VTE,4G,VTE0160_BANFAY_TEMPLE,Xaisettha,0,9,2.85,9,0.316666667,POWER,Cell Downtime,102.61962,17.96607
20230321,KHM,4G,KHM0120_NASALON,Xebangfai,0,6,150.9,42,3.592857143,POWER,Cell Downtime,105.886874,17.107064
20230321,CHP,3G,CHP0138_DORNSADAM,Khong,0,6,124.8,24,5.2,OPTIC,Cell Downtime,105.960513,13.939481
20230321,SVN,4G,SVN0168_DONGKHANKHOU,Champhon,0,4,117.6,16,7.35,POWER,Cell Downtime,105.094361,16.533971
20230321,CHP,3G,CHP0457_KENGSAN,Pakxe,0,6,9.8,12,0.816666667,POWER,Cell Downtime,105.779125,15.17499
20230321,SVN,4G,SVN0186_NONGING,Champhon,0,5,141.6666667,20,7.083333333,POWER,Cell Downtime,105.161125,16.378035
20230321,KHM,3G,KHM0088_NACHAMPA,Nongbok,0,6,344.8,66,5.224242424,POWER,Cell Downtime,104.89643,17.17566
20230321,SVN,2G,SVN0268_DONGPHAO,Xaibouri,0,3,78.4,12,6.533333333,OPTIC,Cell Downtime,104.85934,16.98342
20230321,XYL,3G,XYL0071_NAKHAN,Paklai,0,10,257.8333333,50,5.156666667,POWER,Cell Downtime,101.721624,18.94875
20230321,BOK,3G,BOK0111_TONPHEUNG_POST,Tonpheung,0,6,224.5,48,4.677083333,POWER,Cell Downtime,100.098381,20.290752
20230321,KHM,4G,KHM0095_NAKHAMNONGBOK,Thakhek,0,11,474.65,77,6.164285714,POWER,Cell Downtime,104.85952,17.10552
20230321,XKH,3G,XKH0024_PHONETHONG,Pek,0,6,17.8,36,0.494444444,POWER,Cell Downtime,103.17124,19.425466
20230321,VTE,3G,VTE0698_NAKHAY,Pak-Ngum,0,6,22.8,12,1.9,POWER,Cell Downtime,102.8035,18.24995
20230321,CHP,4G,CHP0194_PHONTHONG2,Phonthong,0,3,36.8,12,3.066666667,POWER,Cell Downtime,105.741859,15.105458
20230321,VTP,3G,VTP0296_KONGPHANHNOY,xanakham,0,4,114.3333333,84,1.361111111,POWER,Cell Downtime,101.822408,18.066699
20230321,KHM,3G,KHM0225_NAKATUNG,Mahaxai,0,2,24.4,16,1.525,POWER,Cell Downtime,105.329,17.2282
20230321,BLK,4G,BLK0064_KUANJAN,Khamkeut,0,4,22.93333333,16,1.433333333,OPTIC,Cell Downtime,104.752,18.2206
20230321,CHP,4G,CHP0273_WATTHAT,Champasak,0,2,3.6,6,0.6,POWER,Cell Downtime,105.8755323,14.8872738
20230321,CHP,3G,CHP0244_NAKHUAY,Soukhouma,0,6,294.8,12,24.56666667,POWER,Cell Downtime,105.86995,14.68317
20230321,LPB,2G,LPB0183_NAMMING,Xiang-Ngeun,0,2,6.533333333,8,0.816666667,POWER,Cell Downtime,102.188171,19.618071
20230321,BLK,4G,BLK0179_BANTHOUAY,Thaphabat,0,3,16,12,1.333333333,POWER,Cell Downtime,103.211719,18.285854
20230321,BLK,3G,BLK0089_POST_OFFICE,Khamkeut,0,6,5.1,18,0.283333333,POWER,Cell Downtime,104.96995,18.195344
20230321,KHM,2G,KHM0245_NABONNATHON,Nakay,0,2,109.4,38,2.878947368,POWER,Cell Downtime,104.8608,17.8608
20230321,VTE,3G,VTE0718_THAKOK,Pak-Ngum,0,6,27.2,24,1.133333333,POWER,Cell Downtime,102.868,18.2093
20230321,SVN,2G,SVN0179_KHAOKARD,Champhon,0,3,75.6,12,6.3,POWER,Cell Downtime,105.135356,16.448305
20230321,XYL,3G,XYL0099_PHONCHAN,Hongsa,0,6,6.8,24,0.283333333,POWER,Cell Downtime,101.27367,19.67425
20230321,VTP,4G,VTP0178_SAENCHALEUN,xanakham,0,2,128,40,3.2,POWER,Cell Downtime,101.7525,18.3224
20230321,BOK,2G,BOK0053_DONEKEO,Tonpheung,0,3,86.7,9,9.633333333,POWER,Cell Downtime,100.19299,20.33992
20230321,BLK,4G,BLK0027_PAKSANMAI,Pakxan,0,4,189.5333333,36,5.264814815,POWER,Cell Downtime,103.66421,18.393461
20230321,UDX,4G,UDX0068_SAMKANG,Beng,0,5,23.66666667,20,1.183333333,POWER,Cell Downtime,101.57866,20.24949
20230321,PSL,2G,PSL0065_SOMBOUN,Samphan,0,3,40.7,39,1.043589744,POWER,Cell Downtime,102.24789,21.29589
20230321,XYL,4G,XYL0029_NATAR,Paklai,0,5,128.9166667,25,5.156666667,POWER,Cell Downtime,101.48022,18.49951
20230321,CHP,3G,CHP0202_VERNXAI,Phonthong,0,8,128,32,4,OPTIC,Cell Downtime,105.647752,15.271351
20230321,CHP,4G,CHP0317_TALAD_KM8,Bachiangchareunsouk,0,8,3.6,24,0.15,POWER,Cell Downtime,105.88604,15.11405
20230321,UDX,4G,UDX0077_LANGCHING,namo,0,3,51.65,27,1.912962963,POWER,Cell Downtime,101.57866,20.24949
20230321,UDX,2G,UDX0118_NASAN,Nga,0,2,20.26666667,14,1.447619048,POWER,Cell Downtime,101.747,19.97459
20230321,KHM,3G,KHM0105_BANMUANGKALY,Xebangfai,0,4,245.4666667,44,5.578787879,POWER,Cell Downtime,104.96919,17.10238
20230321,CHP,4G,CHP0351_PONGPOR,Pathoumphon,0,4,90.93333333,40,2.273333333,POWER,Cell Downtime,105.862816,14.58619
20230321,ATP,2G,ATP0041_KASAE,Sanamxai,0,3,15,12,1.25,POWER,Cell Downtime,106.311904,14.696441
20230321,VTP,2G,VTP0071_NAPEUY,Thourakhom,0,3,55.2,21,2.628571429,POWER,Cell Downtime,102.6051,18.4295
20230321,VTP,4G,VTP0052_BANJOUM,Thourakhom,0,3,5.7,6,0.95,POWER,Cell Downtime,102.5571,18.2561
20230321,LPB,4G,LPB0237_NANAN,Phoukhoun,0,2,29.66666667,8,3.708333333,POWER,Cell Downtime,102.5486,19.45925
20230321,BOK,3G,BOK0087_SAMLIEM1,Tonpheung,0,4,29,12,2.416666667,POWER,Cell Downtime,100.11592,20.32435
20230321,HUP,3G,HUP0040_XIENGSUE,Viengxai,0,1,0.8,1,0.8,POWER,Cell Downtime,104.13593,20.83452
